model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",5,14272.48814,2632.516898,20867.66592,1418.157923,5.132559918,1.56433846,1.076392793,0.20066305
RandomForest,"(1, 2, 12)","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}",5,14482.64378,3272.104563,20879.2602,2505.238139,5.28908058,1.646220591,1.119461229,0.256960748
RandomForest,"(1, 2, 12)","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",5,14489.70432,3162.125014,20884.26894,2440.570934,5.305506831,1.620228137,1.119976952,0.248451839
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",5,14276.72373,2599.756666,20885.58118,1570.091637,5.129354039,1.555076425,1.076829843,0.198818659
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",5,14227.09263,2673.62111,20900.45598,1692.245545,5.108767695,1.570269338,1.072753488,0.202599561
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",5,14227.09263,2673.62111,20900.45598,1692.245545,5.108767695,1.570269338,1.072753488,0.202599561
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}",5,14346.77197,2726.704958,20910.35822,1727.90726,5.158092892,1.601452239,1.082136139,0.208284903
RandomForest,"(1, 2, 12)","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",5,14408.48206,3274.252806,20967.11951,2504.151493,5.278492877,1.651278677,1.113701979,0.256965434
RandomForest,"(1, 2, 12)","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",5,14425.40301,3325.120026,20976.55174,2512.077071,5.283822279,1.672514171,1.115027176,0.260939119
RandomForest,"(1, 2, 12, 24)","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",5,14225.34608,2680.301062,20982.73362,1597.938062,5.113345543,1.584845515,1.07271923,0.203530233
