model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.001, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14002.121063734705,1984.7723086986157,20116.407529817843,2009.532688270869,5.411236191067463,0.8698950067494623,0.5572867656940612,0.09153906104478793
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.001, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14002.121063734705,1984.7723086986157,20116.407529817843,2009.532688270869,5.411236191067463,0.8698950067494623,0.5572867656940612,0.09153906104478793
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.1, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14023.971738193064,1917.8037330846093,20133.87054875541,1932.98686933371,5.404019047049064,0.8280052930466393,0.5580058788197806,0.08826856584168376
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.1, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14023.971738193064,1917.8037330846093,20133.87054875541,1932.98686933371,5.404019047049064,0.8280052930466393,0.5580058788197806,0.08826856584168376
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.1, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14037.53780615843,1923.3845051766125,20146.392830891502,1937.3902791299665,5.405833749305248,0.8264339012637025,0.5585323798791201,0.08839733706125329
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.1, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14037.53780615843,1923.3845051766125,20146.392830891502,1937.3902791299665,5.405833749305248,0.8264339012637025,0.5585323798791201,0.08839733706125329
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.001, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14062.696174231689,1976.3408807208928,20175.068885803845,1993.7476381796582,5.436502988033144,0.8670220472366166,0.5596603244588995,0.09105025572522302
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.001, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14062.696174231689,1976.3408807208928,20175.068885803845,1993.7476381796582,5.436502988033144,0.8670220472366166,0.5596603244588995,0.09105025572522302
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14061.664220706094,1980.936086677074,20186.612242795447,1995.4372939996028,5.428737437365087,0.8654213223730666,0.5596132499883236,0.09115861368492337
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14061.664220706094,1980.936086677074,20186.612242795447,1995.4372939996028,5.428737437365087,0.8654213223730666,0.5596132499883236,0.09115861368492337
