model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4660.721603650922,1135.4630764645337,9935.112042532466,2200.348591931965,1.485789186317057,0.4928187415472696,0.1856677341228386,0.04731980013842548
GradientBoosting,"(1, 2, 12, 24)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4752.685647080737,1436.6858259993537,9938.435648972765,1379.5902018884117,1.5381476618226553,0.6170868553020765,0.1793519156469864,0.06331615260633455
GradientBoosting,"(1, 2, 12, 24)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4752.685647080737,1436.6858259993537,9938.435648972765,1379.5902018884117,1.5381476618226553,0.6170868553020765,0.1793519156469864,0.06331615260633455
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4755.690902568526,1236.6430077637174,9948.804916501798,2235.113077995423,1.5402715488344487,0.5279635199662543,0.18937374491833855,0.05087532474804704
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4755.690902568526,1236.6430077637174,9948.804916501798,2235.113077995423,1.5402715488344487,0.5279635199662543,0.18937374491833855,0.05087532474804704
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4759.367144953602,1235.2314975433658,9961.277881600665,2238.8251822699604,1.5416544629706954,0.5274264675755793,0.18952574734033656,0.05083956494891896
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4759.367144953602,1235.2314975433658,9961.277881600665,2238.8251822699604,1.5416544629706954,0.5274264675755793,0.18952574734033656,0.05083956494891896
GradientBoosting,"(1, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4768.292729161739,1493.2368675318214,9968.634324678065,1404.6808059027783,1.538014279093101,0.6477185906534265,0.17988602615697893,0.06514809349694332
GradientBoosting,"(1, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4768.292729161739,1493.2368675318214,9968.634324678065,1404.6808059027783,1.538014279093101,0.6477185906534265,0.17988602615697893,0.06514809349694332
GradientBoosting,"(1, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4740.443914427662,1406.8236846605987,9981.54406800424,1244.2211606336834,1.521711754205715,0.6004596072912716,0.17872987261700776,0.061913600141577034
