model_type,lag_key,params_key,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std,lag_set,params
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6400.272900390625,2966.4318984859206,11475.93701171875,3662.9111905594273,2.0883474349975586,1.076661100633567,0.2548788517713546,0.11892999217704366,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6403.98662109375,2592.1275973335646,11478.69345703125,3401.575652673311,2.075496697425842,0.917062477555122,0.2434167623519897,0.11489348495489644,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6403.98662109375,2592.1275973335646,11478.69345703125,3401.575652673311,2.075496697425842,0.917062477555122,0.2434167623519897,0.11489348495489644,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6408.1771484375,2590.9553640481868,11481.469140625,3400.2445134699005,2.0773351192474365,0.9166200367279816,0.24356976449489592,0.11486253011913589,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6408.1771484375,2590.9553640481868,11481.469140625,3400.2445134699005,2.0773351192474365,0.9166200367279816,0.24356976449489592,0.11486253011913589,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6491.933642578125,3163.1129897203555,11540.488671875,3762.588011648803,2.120808172225952,1.1474874604836685,0.25842934846878046,0.1261941729758043,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6497.731787109375,3161.851734406266,11545.19521484375,3761.414064495758,2.1231043577194213,1.147175151999997,0.2586562097072601,0.1261442261824199,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6625.03955078125,2508.2116323497476,11557.428125,3218.6297327280095,2.175170922279358,0.897299677795836,0.251385024189949,0.1121538458822164,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6417.7060546875,2949.5932423238964,11561.30322265625,3698.954833026427,2.091673398017883,1.073236896334121,0.25556232929229733,0.11823164791051438,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6417.7060546875,2949.5932423238964,11561.30322265625,3698.954833026427,2.091673398017883,1.073236896334121,0.25556232929229733,0.11823164791051438,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6422.928173828125,2948.838830779121,11564.97939453125,3698.4059600294004,2.0938812255859376,1.0729782192379749,0.2557666569948196,0.1181985466674832,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6422.928173828125,2948.838830779121,11564.97939453125,3698.4059600294004,2.0938812255859376,1.0729782192379749,0.2557666569948196,0.1181985466674832,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6486.1849609375,3168.908780450431,11566.36083984375,3818.7878452248165,2.1196478605270386,1.148987239695894,0.2582011312246323,0.12638389412479298,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6492.739111328125,3167.1276862668146,11571.77392578125,3817.5349496031013,2.1221961975097656,1.148269135725955,0.2584565699100494,0.1263086858220262,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6496.534521484375,3176.756585156056,11576.8587890625,3739.751330507648,2.1238690853118896,1.1564230745160242,0.25860167443752285,0.12669525223656303,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6502.006201171875,3173.667470143528,11579.6404296875,3737.301193208297,2.126266884803772,1.1555498266800885,0.25881267786025997,0.1265681838100123,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6547.78447265625,2897.870437625505,11587.14306640625,3527.7569286913545,2.1289727687835693,1.0362661567835005,0.24910597801208495,0.12587582077389067,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6502.44921875,3166.39463693437,11587.95771484375,3816.3408448642595,2.12483229637146,1.1470206280246416,0.25885997116565707,0.12633817554728158,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6553.394921875,2895.8776777371204,11590.35185546875,3526.4080266033975,2.1312777280807493,1.0354428569206025,0.24930875599384303,0.12581355325852986,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6636.73681640625,2506.779261221579,11591.4505859375,3215.842613842898,2.177900695800781,0.8966977080338817,0.2518106311559677,0.11209872234172268,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6508.643798828125,3164.8144873889073,11592.4525390625,3814.6510045788605,2.1273669719696047,1.1468437395944078,0.2591014683246612,0.12626874481500006,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6550.449072265625,2909.3363733999554,11597.809375,3501.627083355269,2.130468559265137,1.042892724861743,0.2491829007863998,0.12620691072050272,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6556.13720703125,2906.3502757119354,11601.18056640625,3500.028965119848,2.132762241363525,1.04180524401029,0.2493881821632385,0.12611159134237457,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6555.765869140625,2931.090704854049,11601.631640625,3503.9893539732116,2.1322585344314575,1.0521347567619803,0.24943415224552154,0.12707339935370274,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6642.78486328125,2515.049332044747,11602.89765625,3256.127363534357,2.1777124404907227,0.8954592388803844,0.25207610428333277,0.11250401052478869,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6554.40390625,2897.2996537843455,11603.22294921875,3537.2970365348024,2.1293365716934205,1.0372902241914286,0.24933057129383082,0.12580360349231529,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6560.833154296875,2926.329400485654,11604.046484375,3499.704018889835,2.1344513654708863,1.050701984110709,0.24960972964763636,0.12690238734341125,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6560.050048828125,2894.079598196996,11607.1033203125,3534.4992876820716,2.1316837549209593,1.0362342995133078,0.24953196346759796,0.1256944896503961,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6643.5380859375,2521.7835635680876,11610.544921875,3280.6930319161006,2.1780292272567747,0.8963662825011279,0.2521069288253784,0.11271459724037519,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6638.8130859375,2892.8112514850727,11622.68154296875,3560.332853185864,2.1872809648513796,1.0583390761359186,0.26428518295288084,0.116052703740838,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6639.5408203125,2907.5782364471233,11629.67861328125,3565.1938157008426,2.189884376525879,1.0643906566822514,0.26430560350418086,0.11660611727960289,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6522.364892578125,3161.1042791771392,11653.15537109375,3872.913056416493,2.1304846525192263,1.1468396751600582,0.25965108871459963,0.12611035872245585,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6522.364892578125,3161.1042791771392,11653.15537109375,3872.913056416493,2.1304846525192263,1.1468396751600582,0.25965108871459963,0.12611035872245585,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6527.841552734375,3159.83655908026,11656.8361328125,3871.581905320262,2.132885718345642,1.1464237315522114,0.259863856434822,0.12605414461378547,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6527.841552734375,3159.83655908026,11656.8361328125,3871.581905320262,2.132885718345642,1.1464237315522114,0.259863856434822,0.12605414461378547,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6648.26943359375,2913.4080775288962,11661.9083984375,3625.7161890229922,2.190813398361206,1.0667037736369434,0.2646630108356475,0.11681279492857358,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6654.69345703125,2904.7739594994905,11671.85888671875,3612.2254485015656,2.1919332265853884,1.0621785695699377,0.26493283212184904,0.1165297750110343,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6664.8787109375,2509.71687239312,11674.0837890625,3326.211071683112,2.1811423540115356,0.8922691203709074,0.2529237270355224,0.11244939237538172,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6664.8787109375,2509.71687239312,11674.0837890625,3326.211071683112,2.1811423540115356,0.8922691203709074,0.2529237270355224,0.11244939237538172,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6596.648583984375,2887.819256266922,11683.22939453125,3583.4462274073758,2.140907335281372,1.0340464564896505,0.25092172622680664,0.12564151599298312,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6596.648583984375,2887.819256266922,11683.22939453125,3583.4462274073758,2.140907335281372,1.0340464564896505,0.25092172622680664,0.12564151599298312,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6601.106689453125,2887.0776472311823,11686.0392578125,3582.2405724549753,2.142839527130127,1.0337943291451974,0.251085439324379,0.12562661449088547,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6601.106689453125,2887.0776472311823,11686.0392578125,3582.2405724549753,2.142839527130127,1.0337943291451974,0.251085439324379,0.12562661449088547,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6746.621875,3089.850355174311,11743.6787109375,3700.7539487212703,2.2250399827957152,1.1284728509223068,0.2684848070144653,0.12331047916973518,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",5,6669.68486328125,2915.9344619154954,11754.55234375,3672.055464321372,2.1952884674072264,1.0666266778829085,0.26553026437759397,0.11691349760917562,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",5,6669.68486328125,2915.9344619154954,11754.55234375,3672.055464321372,2.1952884674072264,1.0666266778829085,0.26553026437759397,0.11691349760917562,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6754.41796875,3115.470074061606,11781.97646484375,3786.972587995348,2.2280258178710937,1.1365599003612041,0.26880903542041773,0.12429017718058068,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",5,6753.99541015625,3108.772104729478,11783.0208984375,3771.1901942397194,2.22795193195343,1.1331401395696952,0.2687999933958053,0.12407106454970472,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6758.15068359375,3112.9883619672,11789.21005859375,3702.3264105876356,2.230617880821228,1.1386830262404162,0.268941855430603,0.12421251545304192,"[1, 2, 3, 4, 5, 6, 12]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 250}"
RandomForest_cuML,"[1, 2, 3, 4, 5, 6, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",5,6825.24501953125,2813.6862342974237,11808.37197265625,3442.6353758455202,2.239176058769226,1.011299497483125,0.2592111557722091,0.12333122949307719,"[1, 2, 3, 4, 5, 6, 12, 24]","{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}"
