model_type,fold_no,lag_set,params,lag_key,params_key,MAE,RMSE,sMAPE,MASE
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",4188.623046875,8088.6005859375,1.357143759727478,0.14493593573570251
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",4124.71923828125,7989.216796875,1.3396345376968384,0.14272472262382507
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",4213.0205078125,8070.8583984375,1.3653088808059692,0.14578014612197876
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",4148.779296875,7992.7890625,1.3477379083633423,0.14355725049972534
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",4173.07421875,8038.6220703125,1.3516300916671753,0.14439791440963745
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",4146.24072265625,7980.53759765625,1.3461899757385254,0.1434694081544876
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",4289.12890625,8247.3515625,1.3870810270309448,0.14841367304325104
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",4250.62158203125,8178.52978515625,1.3740346431732178,0.14708122611045837
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",4289.12890625,8247.3515625,1.3870810270309448,0.14841367304325104
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",4250.62158203125,8178.52978515625,1.3740346431732178,0.14708122611045837
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",3413.4755859375,6844.837890625,1.0921093225479126,0.11811406165361404
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",3420.91943359375,6904.6875,1.0915955305099487,0.1183716356754303
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",3422.33935546875,6851.603515625,1.094386100769043,0.11842076480388641
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",3425.426513671875,6889.0185546875,1.093367338180542,0.11852759122848511
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",3435.522705078125,6833.30322265625,1.099782109260559,0.11887694150209427
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",3443.568603515625,6918.060546875,1.0973217487335205,0.11915534734725952
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",3428.3515625,6799.9013671875,1.0989603996276855,0.11862879991531372
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",3433.009521484375,6880.02197265625,1.096582293510437,0.11878997832536697
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",3449.5498046875,6901.83447265625,1.100409984588623,0.11936230957508087
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",3458.23193359375,6966.81201171875,1.0996685028076172,0.11966273188591003
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",3449.5498046875,6901.83447265625,1.100409984588623,0.11936230957508087
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",3458.23193359375,6966.81201171875,1.0996685028076172,0.11966273188591003
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",4222.82861328125,8193.0205078125,1.3685104846954346,0.14611952006816864
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",4154.32666015625,8070.7578125,1.3481065034866333,0.1437492072582245
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",4207.9130859375,8101.84716796875,1.3640155792236328,0.14560341835021973
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",4145.2216796875,8004.0556640625,1.3466593027114868,0.14343415200710297
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",4232.7587890625,8086.76904296875,1.3716814517974854,0.14646312594413757
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",4167.85107421875,8006.9697265625,1.354038953781128,0.14421717822551727
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",4190.55029296875,8051.513671875,1.3573611974716187,0.14500261843204498
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",4161.86572265625,7991.8505859375,1.35142183303833,0.14401006698608398
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",4302.56884765625,8254.8759765625,1.3921003341674805,0.14887872338294983
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",4264.5302734375,8186.2392578125,1.3792427778244019,0.14756250381469727
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",4302.56884765625,8254.8759765625,1.3921003341674805,0.14887872338294983
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",4264.5302734375,8186.2392578125,1.3792427778244019,0.14756250381469727
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",3412.948974609375,6846.2119140625,1.091774582862854,0.11809583753347397
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",3420.752197265625,6905.45849609375,1.0913554430007935,0.11836584657430649
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",3423.048828125,6852.1123046875,1.0947823524475098,0.11844531446695328
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",3426.100830078125,6888.66650390625,1.0935777425765991,0.11855092644691467
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",3436.620361328125,6833.28857421875,1.1002147197723389,0.11891492456197739
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",3444.815185546875,6919.060546875,1.0978285074234009,0.11919847875833511
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",3428.560546875,6800.25830078125,1.0992305278778076,0.11863603442907333
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",3432.95458984375,6880.1337890625,1.0966285467147827,0.11878807842731476
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",3450.696533203125,6902.45556640625,1.1007447242736816,0.11940199136734009
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",3459.874267578125,6967.7734375,1.1002246141433716,0.11971955746412277
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",3450.696533203125,6902.45556640625,1.1007447242736816,0.11940199136734009
RandomForest_cuML,3,"[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 12, 24]","{""bootstrap"": true, ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",3459.874267578125,6967.7734375,1.1002246141433716,0.11971955746412277
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",4380.66796875,7998.8671875,1.4450160264968872,0.15158112347126007
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",4353.3564453125,8044.99072265625,1.434478759765625,0.15063609182834625
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",4341.82958984375,7843.83154296875,1.4384931325912476,0.15023723244667053
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",4341.61572265625,7931.6640625,1.4358301162719727,0.1502298265695572
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 250}",4379.88232421875,7939.19091796875,1.447884202003479,0.1515539437532425
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",4365.5244140625,8006.37646484375,1.441309928894043,0.15105712413787842
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 250}",4364.9267578125,7906.68212890625,1.4424151182174683,0.15103644132614136
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",4353.869140625,7988.4716796875,1.436631441116333,0.15065382421016693
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 250}",4413.09228515625,8048.58642578125,1.4555237293243408,0.15270307660102844
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 500}",4391.8076171875,8136.5517578125,1.44400954246521,0.15196658670902252
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 250}",4413.09228515625,8048.58642578125,1.4555237293243408,0.15270307660102844
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 5, ""n_estimators"": 500}",4391.8076171875,8136.5517578125,1.44400954246521,0.15196658670902252
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 250}",3564.41015625,7132.27099609375,1.1374216079711914,0.12333673983812332
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",3585.07275390625,7173.7490234375,1.142392635345459,0.12405171245336533
RandomForest_cuML,3,"[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}","[1, 2, 3, 12, 24]","{""bootstrap"": true, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 250}",3565.945556640625,7112.77392578125,1.1376408338546753,0.12338986992835999
